MonthsActive,AvgOrderValue,NumOrdersLastQuarter,DaysSinceLastOrder,SupportTicketsFiled,Churned
26,63.34,5,69,1,1
57,54.86,6,9,2,0
49,34.88,6,63,0,0
31,51.61,3,5,0,0
56,34.97,3,8,0,0
31,32.97,3,11,0,0
47,43.77,8,33,2,0
54,30.33,4,40,0,0
23,54.52,7,9,0,0
39,38.53,7,33,0,0
21,39.92,2,4,0,0
49,93.89,3,12,0,0
28,93.33,4,28,0,1
45,38.57,11,14,1,0
34,55.09,5,14,1,0
1,40.18,6,2,2,0
32,116.65,7,31,0,0
1,66.97,7,12,0,0
31,75.58,10,2,0,0
40,62.95,5,37,1,0
59,55.44,3,30,2,0
42,96.3,5,25,0,0
16,29.04,2,16,0,0
57,38.5,6,2,1,1
31,36.87,7,10,0,0
44,104.71,3,18,0,0
15,102.56,5,10,0,0
13,85.11,5,13,0,0
33,40.4,5,25,0,0
3,89.01,1,8,0,0
42,40.42,5,14,1,0
17,65.57,7,10,2,0
14,60.36,9,49,1,1
24,50.9,5,0,0,0
11,68.18,4,9,1,0
12,67.52,7,2,1,1
16,57.59,5,6,0,0
18,62.04,6,14,0,0
27,55.64,4,25,0,1
1,45.9,4,2,0,0
49,75.35,5,33,0,0
37,65.25,3,19,0,0
55,43.85,5,4,0,0
49,36.43,5,9,1,0
11,73.57,3,6,0,0
58,86.11,3,67,0,0
17,56.25,3,2,1,0
58,57.92,4,6,0,0
34,115.65,5,7,0,0
58,26.85,7,27,2,0
32,58.36,3,18,0,0
57,38.59,5,31,0,0
17,38.5,5,15,1,0
33,47.65,7,66,0,1
22,46.37,6,7,0,0
13,15.71,3,21,0,0
11,58.01,9,3,0,0
35,47.53,1,17,0,0
38,93.23,6,5,1,0
14,73.5,4,31,0,0
15,28.33,2,0,0,0
32,52.58,3,76,0,1
54,139.93,6,15,0,1
59,39.27,5,5,1,0
44,33.41,7,0,0,0
49,49.2,7,1,0,0
41,34.88,4,40,0,0
30,83.88,5,8,2,0
27,51.19,4,19,0,0
55,58.89,7,27,0,0
43,43.11,5,8,1,0
35,147.51,2,18,1,0
22,33.49,5,8,0,0
28,44.53,8,11,1,0
39,78.65,3,9,0,0
56,43.62,6,4,2,0
25,61.74,8,87,0,1
46,32.4,3,13,0,0
27,59.61,4,27,0,1
21,65.06,6,3,2,0
4,61.93,5,21,1,0
16,41.56,3,8,1,0
14,35.9,7,0,1,0
47,50.64,9,26,0,0
22,39.44,5,1,0,0
38,18.53,6,12,0,0
36,45.42,7,5,0,0
34,48.03,3,24,0,0
37,51.96,8,35,0,0
18,76.59,4,28,1,0
8,107.88,4,33,0,0
45,51.44,5,21,3,0
41,62.37,6,43,1,0
12,48.0,5,29,1,1
15,71.36,5,59,0,1
35,62.57,6,35,0,0
26,54.5,3,18,0,0
9,67.97,9,11,0,0
48,37.06,4,22,1,0
18,38.9,5,3,1,0
19,61.8,9,25,1,0
17,34.52,3,22,2,0
36,48.34,5,35,1,0
13,62.92,2,3,1,0
47,43.51,4,23,0,0
46,56.84,5,3,0,0
43,54.57,6,8,1,0
4,56.55,4,59,1,0
22,83.68,5,5,0,0
17,53.88,2,2,2,0
47,52.74,6,29,0,0
49,34.29,5,50,1,0
1,85.57,6,16,0,0
1,100.8,4,17,0,0
43,102.4,4,38,3,1
45,85.47,4,31,1,0
10,34.23,5,5,0,0
48,35.61,4,13,0,0
11,49.64,2,104,0,1
20,45.21,6,15,1,0
8,61.26,5,11,1,0
31,58.13,9,19,1,0
40,43.12,5,13,1,0
12,44.82,7,63,0,0
52,81.34,5,42,0,0
48,32.91,2,17,0,0
15,71.53,10,4,0,0
30,52.12,6,11,1,0
26,57.15,5,15,1,0
29,57.22,4,4,0,0
21,49.1,5,4,1,0
57,54.3,9,28,0,0
35,23.57,7,7,0,0
40,84.87,3,32,0,0
23,35.84,4,3,0,0
7,99.73,2,29,1,1
10,72.02,4,10,1,0
58,63.91,3,133,1,1
48,38.91,5,14,0,0
6,41.67,3,11,0,0
31,70.44,5,6,1,0
18,50.86,7,12,0,0
22,72.76,5,19,0,0
42,67.22,3,0,0,0
46,65.88,7,16,0,0
18,73.28,5,13,1,0
29,41.92,8,16,0,0
14,42.03,4,14,0,0
54,75.49,5,68,1,0
28,63.5,3,36,0,0
24,38.09,10,7,2,0
41,135.54,3,0,1,0
24,56.48,5,18,1,0
32,59.24,6,14,0,0
22,69.15,3,15,0,0
26,41.16,8,11,1,0
9,34.13,2,52,2,1
47,59.31,11,26,1,0
3,36.33,4,15,1,0
17,52.55,7,0,0,0
22,58.68,7,3,0,0
34,88.21,1,18,0,0
52,42.33,3,56,2,0
56,50.47,4,2,1,0
4,113.63,7,1,1,0
48,60.7,4,13,1,0
19,52.82,5,36,1,0
47,32.61,8,38,1,0
7,45.23,6,0,2,0
7,54.24,5,14,1,0
56,100.91,9,31,0,0
22,40.14,3,29,0,0
8,81.0,7,33,0,0
31,109.7,8,1,1,0
22,33.98,3,9,0,0
34,42.31,1,14,1,0
43,83.89,2,8,0,0
56,59.61,4,2,0,0
24,51.86,5,10,1,0
21,67.23,6,33,1,0
42,27.98,4,18,1,0
52,64.03,5,9,0,0
11,35.82,6,17,0,0
21,55.99,6,55,0,0
19,49.92,4,1,0,0
5,39.15,5,20,2,0
59,37.95,7,10,1,0
47,82.24,5,3,1,0
41,83.08,3,8,0,0
22,27.67,5,16,0,0
36,54.42,4,7,0,0
39,37.97,5,54,1,0
8,70.19,5,6,0,0
46,60.23,3,32,0,0
29,57.57,4,21,1,0
56,43.71,3,8,1,0
5,35.54,4,8,1,0
35,69.67,1,10,2,0
35,27.55,8,51,1,1
45,104.58,5,11,1,0
43,33.92,4,1,0,1
15,33.39,10,15,0,0
55,59.82,4,12,1,0
21,33.92,8,45,2,0
21,59.55,8,8,0,0
15,55.13,3,12,0,0
2,52.04,6,0,1,0
56,78.2,3,49,1,0
59,30.47,3,2,0,0
57,44.99,6,3,0,0
33,85.78,4,15,0,0
4,131.78,3,53,1,1
17,50.72,5,17,0,0
36,27.35,5,17,0,0
58,83.01,3,1,0,0
53,30.33,3,10,0,0
57,36.94,8,17,0,0
5,74.42,5,82,0,1
49,49.71,6,18,1,0
38,60.87,3,2,0,0
27,92.41,3,27,0,0
29,200.54,8,22,1,0
54,28.5,10,25,0,0
49,36.27,4,6,1,0
53,35.66,7,18,0,0
18,139.62,6,9,1,0
6,51.31,4,4,0,0
46,105.97,5,3,0,0
50,54.3,6,2,1,0
12,37.09,3,17,0,0
18,54.85,5,25,0,0
54,33.34,5,3,0,0
37,99.76,10,32,0,0
51,84.23,9,14,2,0
51,24.13,5,2,0,0
27,49.7,7,41,0,0
1,46.84,2,17,0,0
19,60.41,5,9,0,0
46,36.81,6,58,0,0
40,85.38,5,76,1,1
17,31.03,6,18,0,0
34,28.9,9,27,2,0
10,56.04,4,5,2,0
13,60.22,3,60,1,1
3,42.19,6,62,0,0
39,52.72,4,10,1,1
8,90.67,3,25,0,0
17,54.43,5,64,1,0
32,33.52,7,10,1,0
59,30.45,7,34,1,0
29,60.57,4,25,1,0
42,33.22,6,5,1,0
58,59.04,8,1,3,0
23,63.42,5,101,1,1
19,82.4,5,26,0,0
48,58.79,2,13,0,0
26,45.02,4,23,0,0
39,81.47,3,7,0,0
29,38.95,5,23,0,0
23,49.91,7,21,1,0
22,67.78,4,9,0,0
44,55.43,3,10,0,0
45,70.82,6,11,1,0
48,27.3,4,21,0,0
57,170.79,3,27,0,0
57,52.1,4,2,1,0
51,42.21,4,21,0,0
29,62.49,5,17,2,0
31,67.72,4,3,1,0
26,47.46,8,35,0,0
27,37.46,5,1,0,0
39,68.23,3,2,0,0
34,104.32,7,8,0,0
34,37.28,6,15,0,1
58,87.09,4,21,0,0
29,29.17,4,8,0,0
19,41.91,3,5,2,0
17,60.88,4,24,3,0
19,97.77,4,16,0,0
25,37.96,6,24,0,0
34,60.24,5,3,0,0
44,55.43,2,3,0,0
9,33.26,3,18,0,0
40,133.33,6,20,0,0
50,122.87,5,14,0,0
20,30.66,8,23,0,0
19,44.22,4,44,0,0
8,91.17,7,13,0,0
1,48.08,4,5,2,0
1,156.8,4,9,0,0
6,36.72,5,10,0,0
45,42.52,3,5,1,0
38,54.81,6,8,0,0
22,58.11,4,8,0,0
55,72.57,4,17,0,0
16,50.1,4,1,0,0
2,30.47,4,10,0,0
55,112.99,4,5,0,0
11,103.8,7,1,0,0
53,155.84,3,8,2,0
41,37.8,13,56,1,0
60,55.75,2,12,1,0
35,70.04,5,32,1,0
21,33.71,4,8,2,0
22,67.36,4,78,1,0
27,72.1,7,14,1,0
39,23.77,8,8,2,0
27,60.12,3,28,0,0
9,26.03,6,59,0,0
13,64.03,4,22,1,0
56,34.12,11,6,2,0
12,44.61,9,10,0,0
43,28.05,3,3,0,1
45,43.54,7,8,0,0
6,21.55,5,36,0,0
45,66.23,3,3,0,0
11,87.51,3,1,0,0
21,33.54,2,10,0,0
50,36.52,4,14,1,0
6,33.3,3,5,0,0
14,71.82,10,12,1,0
51,100.76,9,45,0,0
6,86.18,5,11,1,0
24,66.43,3,2,0,0
10,74.78,9,7,0,0
12,53.84,4,9,0,0
16,66.92,6,24,2,0
23,109.11,3,45,0,0
53,98.51,3,2,1,0
42,69.91,5,4,0,0
47,76.19,4,4,0,0
49,53.05,6,60,1,1
51,51.05,4,5,2,0
60,119.99,4,12,0,0
51,41.77,3,6,0,1
32,93.1,1,2,1,0
15,53.81,6,32,0,0
35,49.83,5,8,0,0
23,57.09,3,5,0,0
1,41.48,5,13,0,0
33,68.88,5,8,1,0
34,71.1,3,1,3,0
48,97.55,3,6,1,0
40,83.58,4,11,0,0
8,73.31,7,15,1,0
6,81.51,6,17,0,0
53,47.96,6,13,0,0
57,43.49,4,17,3,0
44,23.28,5,5,1,0
56,60.45,3,18,0,0
38,102.42,5,36,0,0
42,39.21,2,10,0,0
12,46.62,5,5,0,0
53,41.39,4,4,1,0
41,84.09,3,52,0,0
10,55.71,7,6,0,0
9,67.06,9,6,0,0
25,71.28,5,0,0,0
1,27.16,5,47,0,0
13,78.54,5,3,1,0
12,77.35,8,31,0,0
3,45.01,6,75,0,1
4,49.2,2,9,0,0
27,37.0,5,16,2,1
38,79.37,5,37,0,0
38,139.52,2,5,1,0
48,48.82,7,27,0,0
35,51.65,4,4,0,0
55,59.81,7,7,0,0
17,48.81,8,23,1,0
30,35.41,9,11,1,0
4,52.19,8,47,0,0
29,43.81,4,29,0,0
48,119.18,7,22,1,1
9,56.99,9,33,0,0
48,86.27,3,16,0,0
40,37.71,4,18,0,0
24,64.21,5,12,0,0
29,83.01,3,38,0,0
55,147.36,6,9,0,0
14,98.22,7,37,0,0
43,67.27,4,16,2,0
3,60.28,4,28,1,1
43,65.89,11,6,1,0
57,46.92,4,20,2,0
17,119.23,5,5,1,0
45,77.21,6,31,0,0
22,70.2,6,7,1,0
55,55.54,3,20,0,0
60,40.65,2,5,0,0
31,72.17,5,1,0,0
1,45.76,2,55,2,1
60,96.05,5,32,3,0
55,31.4,9,4,3,1
51,78.32,6,5,1,0
55,71.21,7,18,0,0
2,89.61,4,10,0,0
40,140.75,7,6,1,0
53,58.26,9,37,1,0
51,49.38,4,12,1,0
47,35.62,5,11,0,0
56,49.88,3,4,0,0
23,38.34,6,31,0,0
55,45.22,3,5,1,0
58,48.14,4,67,0,0
1,41.9,3,50,0,0
47,27.37,4,3,0,0
26,53.09,3,25,0,0
32,37.17,3,12,0,0
28,84.56,4,22,0,0
52,25.91,3,0,0,0
2,75.04,7,31,0,0
45,76.59,3,25,1,0
55,82.07,7,4,0,0
21,79.06,5,29,0,0
16,61.32,5,63,0,1
21,43.8,3,14,1,0
35,40.67,4,24,0,0
7,42.6,4,12,0,0
58,42.99,9,18,1,0
42,112.95,4,39,1,1
5,49.43,5,24,0,0
56,73.38,3,6,0,0
39,48.57,2,39,2,0
17,16.55,8,14,4,0
49,39.85,4,14,0,0
11,66.73,5,6,0,0
33,73.15,4,4,1,0
42,45.03,7,24,1,1
15,22.64,3,44,0,0
41,40.93,6,17,0,0
7,70.62,7,10,0,0
26,66.97,4,16,0,0
31,84.76,4,21,0,0
18,54.21,4,1,1,0
19,27.8,7,11,1,0
10,50.11,7,57,1,0
43,67.24,6,16,0,0
56,25.85,4,11,0,0
55,45.44,3,7,0,0
16,62.37,1,7,0,0
10,60.57,4,15,0,0
29,64.08,5,7,0,0
28,37.05,5,39,2,0
36,64.62,3,6,0,0
37,68.54,3,40,0,0
25,52.7,4,12,1,0
5,47.47,2,25,0,0
1,72.84,8,23,0,0
4,131.29,2,7,0,0
27,96.13,4,14,0,0
17,67.67,8,2,1,0
15,30.29,4,1,0,0
54,82.58,9,24,0,0
35,42.87,7,22,0,0
54,64.43,2,3,0,0
33,43.21,4,28,3,1
46,50.22,6,25,0,0
8,50.51,7,45,1,0
55,70.44,1,33,0,0
3,86.88,4,1,1,0
11,56.17,4,8,0,0
5,58.6,4,40,0,0
33,79.09,7,14,0,0
10,61.65,6,9,1,0
12,36.82,5,3,0,0
1,59.9,8,9,1,0
35,81.65,7,4,0,0
6,55.73,5,18,0,0
55,28.51,1,4,0,0
14,74.54,1,3,1,0
19,76.97,3,14,0,0
12,65.94,5,39,1,0
48,68.12,5,29,0,0
55,62.25,3,28,1,0
19,55.36,7,54,0,0
49,32.98,4,13,0,0
43,54.95,6,28,0,0
9,33.18,6,8,0,0
26,116.62,5,4,1,0
56,56.35,4,13,1,0
9,37.49,3,23,0,0
46,52.64,6,5,1,0
26,45.04,3,74,0,1
45,32.79,8,105,0,0
55,70.8,3,1,1,0
54,34.35,4,60,0,0
12,32.29,7,17,1,0
46,61.52,2,16,0,0
3,53.77,4,14,1,0
27,59.34,5,73,0,0
23,72.64,6,9,1,0
41,60.18,3,9,0,0
54,41.94,3,38,0,0
3,94.15,4,4,2,0
15,47.68,3,15,1,0
11,62.96,6,6,0,0
6,51.74,7,1,1,0
34,69.53,4,24,0,0
43,51.08,6,13,0,0
14,33.44,5,52,0,0
57,102.48,6,13,0,0
54,51.34,5,17,1,0
25,48.52,6,5,0,0
22,38.95,5,23,3,0
12,38.56,4,6,1,0
19,48.46,6,41,1,0
18,90.12,5,26,0,0
42,82.99,5,33,1,0
25,51.64,7,1,0,0
24,43.51,7,2,3,1
58,135.51,3,33,1,0
48,67.3,1,4,0,0
50,116.85,5,14,0,0
43,79.35,8,16,1,0
9,55.34,6,4,0,0
39,70.79,6,11,1,0
30,41.48,3,14,0,0
37,121.61,3,19,0,0
14,56.0,4,15,0,0
56,32.3,3,3,0,0
10,79.23,7,12,1,0
53,53.78,5,16,0,0
7,70.92,3,20,0,0
22,58.51,8,25,0,0
3,38.44,3,29,0,0
60,46.81,8,14,0,0
25,59.63,5,15,3,0
55,52.08,10,45,0,0
21,70.31,8,19,1,0
39,48.81,5,17,1,0
31,60.47,7,10,1,0
58,52.91,9,11,2,0
40,65.51,3,2,1,0
3,114.8,5,37,0,0
14,66.44,3,7,2,0
17,41.08,5,23,0,0
11,47.31,9,18,1,0
12,58.77,4,32,0,0
2,36.37,6,4,0,0
45,82.25,7,4,2,0
50,58.01,3,11,0,0
32,56.32,7,5,0,0
44,61.96,2,8,1,0
17,69.45,5,10,0,0
45,56.41,4,50,0,0
46,40.87,6,1,0,0
8,59.29,4,13,0,0
2,36.16,4,3,1,0
13,41.43,4,29,0,0
46,15.79,6,1,1,0
37,32.12,5,39,0,0
44,42.37,7,17,0,0
12,57.25,8,29,0,0
37,93.9,6,4,0,1
40,29.54,5,8,1,0
28,65.06,6,6,0,0
45,30.54,4,12,0,0
32,30.59,4,28,0,0
52,94.45,6,21,0,0
55,68.46,4,51,0,0
35,93.62,5,8,0,0
24,82.65,7,14,1,0
31,29.87,4,26,0,0
14,65.7,4,2,0,1
58,68.45,9,16,0,0
12,41.31,10,27,0,0
42,56.89,8,3,0,0
11,77.55,7,18,2,0
49,95.86,8,1,0,0
46,63.81,7,4,1,0
14,47.29,2,8,1,1
1,49.63,9,10,0,0
35,59.84,5,30,0,0
52,29.61,5,37,0,0
21,58.3,6,29,0,0
57,38.68,3,16,1,0
31,65.29,6,1,0,1
48,34.67,6,1,1,0
25,45.98,5,31,0,0
20,42.25,4,16,0,0
19,23.31,9,18,0,0
20,43.45,5,32,1,0
17,58.86,4,43,0,0
12,58.19,7,6,1,0
31,42.71,4,4,0,0
47,34.13,4,13,1,0
33,57.44,9,15,0,0
23,33.62,2,6,1,0
8,45.76,8,55,1,0
57,32.33,4,1,2,0
1,51.6,6,4,0,0
28,104.7,9,1,0,0
9,43.44,4,30,1,0
12,72.89,3,1,0,0
10,41.01,5,9,1,0
17,75.25,8,5,3,0
37,60.26,3,7,0,0
30,67.81,4,9,0,0
31,83.43,7,36,1,0
46,36.2,7,14,2,0
5,51.23,7,27,0,0
13,40.86,4,48,0,0
14,64.6,3,2,1,0
17,72.44,7,52,0,0
25,38.19,5,2,0,0
36,55.31,9,4,1,0
12,42.09,5,21,1,0
55,24.91,4,19,0,0
28,48.12,3,12,0,0
52,73.75,8,37,0,0
42,34.17,5,72,0,0
25,21.01,7,23,0,0
5,51.47,6,34,0,0
55,40.73,3,2,0,0
22,43.76,4,13,0,0
58,35.83,5,11,1,0
47,99.88,4,23,1,1
23,43.98,5,17,0,0
40,77.44,4,7,1,0
6,63.44,2,14,0,0
29,52.4,6,4,0,0
27,85.4,2,7,0,0
38,61.4,2,9,0,0
29,42.46,7,2,0,0
44,29.02,2,35,0,0
7,20.86,8,14,2,0
50,108.24,8,10,1,0
50,80.15,5,26,0,0
44,63.16,6,15,0,0
19,59.27,4,38,0,1
39,41.86,7,19,1,0
36,56.57,4,35,0,1
19,48.36,4,30,0,0
6,57.41,6,5,0,0
3,43.37,4,40,1,0
50,18.45,5,15,1,0
40,99.39,3,10,0,0
29,41.17,7,15,1,0
7,61.64,6,25,1,0
58,47.65,7,1,1,0
46,36.68,3,15,1,0
57,26.01,5,26,0,0
55,26.88,8,35,0,0
34,86.31,3,11,1,0
43,57.71,2,17,1,0
54,35.22,6,39,0,0
21,29.09,8,13,1,0
59,38.46,3,40,1,1
12,33.14,3,96,0,1
13,69.5,9,43,0,0
27,56.92,4,27,0,0
28,55.86,6,9,0,0
44,66.56,8,27,0,0
9,89.94,3,3,0,1
48,34.28,5,10,2,0
2,32.56,4,50,1,0
57,70.27,5,21,0,0
55,52.02,4,18,0,0
18,105.57,5,5,2,0
14,43.0,3,15,0,0
26,75.31,5,31,0,0
5,47.38,10,24,1,0
59,48.03,3,5,0,0
47,35.06,6,9,0,0
19,104.07,6,7,1,0
13,37.93,4,2,0,0
15,30.15,3,7,0,0
31,41.28,3,0,0,0
4,35.87,3,48,1,1
53,62.85,4,19,0,0
58,33.32,4,1,0,0
18,56.83,3,15,1,0
34,103.89,8,44,0,0
59,68.58,4,5,2,0
17,66.25,5,17,1,1
26,52.91,7,16,1,0
37,71.05,8,23,0,1
22,92.49,4,5,0,0
46,23.12,3,12,0,0
50,33.04,10,8,1,0
47,64.87,4,2,2,0
23,92.42,5,49,1,1
7,81.38,3,11,0,0
3,110.02,4,22,0,0
13,62.28,5,16,0,0
51,56.0,4,4,2,0
3,85.4,2,71,0,1
7,75.84,1,1,1,1
8,85.23,4,48,1,1
48,25.25,5,4,0,0
12,43.4,5,41,1,0
6,54.37,4,10,0,0
10,44.71,5,2,1,0
39,97.6,5,13,0,0
49,35.44,4,42,0,0
43,101.64,4,1,1,0
30,28.32,2,19,1,0
59,40.44,6,11,1,0
8,53.14,2,19,1,0
45,81.65,7,19,1,0
32,38.63,3,46,1,0
1,29.61,6,54,0,0
29,55.17,4,64,1,0
16,49.99,5,42,0,0
49,58.74,5,16,0,0
18,42.21,5,35,1,0
48,37.06,9,0,0,0
20,45.75,5,4,1,0
12,43.85,3,33,0,0
36,40.53,6,6,3,0
5,46.69,7,22,0,0
33,48.32,5,17,0,0
11,27.62,4,10,0,0
28,49.61,3,13,0,0
4,29.36,4,27,0,0
23,78.06,6,61,1,0
23,40.54,5,3,0,0
17,64.0,3,3,0,0
21,53.1,2,89,0,1
4,52.23,6,34,0,0
30,39.54,4,0,1,0
7,54.33,6,55,1,0
1,71.47,5,51,0,0
11,47.67,4,12,0,0
35,54.6,5,14,1,0
48,69.57,5,20,0,0
13,53.05,3,2,0,1
37,34.06,4,6,1,0
19,88.75,3,2,1,0
14,109.68,4,19,0,0
33,64.21,5,9,1,0
5,57.73,5,58,0,1
44,36.23,3,3,0,0
18,46.04,4,47,1,0
24,41.56,5,8,0,0
47,115.05,6,2,0,0
39,58.76,3,39,1,0
10,49.34,3,3,1,0
18,25.85,7,4,0,0
25,39.11,6,17,0,0
59,92.28,4,4,0,0
15,46.95,7,16,1,0
50,35.88,8,7,1,0
2,49.64,5,26,0,0
33,93.84,4,20,1,0
35,57.81,8,18,0,0
14,64.23,3,6,0,0
54,46.81,5,7,0,0
35,50.98,8,6,1,0
21,79.35,3,4,0,0
52,60.52,4,16,2,1
22,34.82,3,6,1,0
19,51.36,5,26,0,0
37,80.78,10,26,0,0
56,37.1,12,14,1,0
11,62.35,6,20,0,0
43,22.76,8,8,1,0
38,41.28,12,17,0,0
12,31.1,4,6,1,0
55,63.88,6,39,1,1
54,62.18,6,19,0,0
48,64.87,5,17,0,0
15,39.21,2,42,0,0
8,50.98,6,51,0,0
41,65.95,4,4,1,0
30,33.41,7,11,0,0
47,91.7,7,25,0,0
19,46.87,2,4,0,0
22,44.72,6,3,0,0
18,40.79,8,44,0,0
42,58.73,7,14,0,0
49,48.02,6,25,1,0
58,46.08,2,17,1,0
45,90.13,7,27,0,0
45,71.76,3,38,0,0
49,73.02,5,13,0,0
56,37.76,5,10,1,0
60,36.33,3,7,0,0
24,69.47,3,17,0,0
10,36.66,4,8,1,0
54,62.46,3,25,1,0
26,71.63,2,0,1,0
26,47.0,6,128,1,1
22,100.32,4,122,1,1
58,55.85,4,4,1,0
47,32.43,1,9,0,0
16,48.84,3,29,0,0
22,59.12,4,31,0,0
27,32.82,6,0,0,0
28,60.11,3,76,1,1
44,76.62,5,3,0,0
28,38.15,6,12,0,0
23,48.91,4,24,3,0
1,88.17,4,19,0,0
41,50.85,6,17,0,0
13,47.2,5,43,1,0
58,65.22,5,20,0,0
48,34.14,6,6,1,0
24,40.98,4,18,0,0
31,106.73,5,12,1,1
16,54.16,5,30,0,0
22,54.69,7,55,0,0
56,107.0,7,35,1,0
43,27.94,6,17,1,0
16,42.79,7,5,0,0
55,66.34,6,54,1,1
24,46.83,3,34,1,1
44,58.23,2,66,2,0
7,56.66,4,0,0,0
18,51.76,5,4,0,0
36,47.51,7,42,0,0
10,75.28,4,25,1,1
60,35.02,4,12,0,0
60,30.04,4,71,0,0
10,39.08,5,8,1,0
41,39.5,3,8,2,0
43,38.17,8,13,0,0
12,32.95,3,37,0,1
13,64.36,5,34,1,0
26,70.56,2,11,0,0
54,59.78,6,8,0,0
22,64.87,8,15,0,0
19,71.19,7,22,2,1
10,50.47,4,4,0,0
12,48.65,8,3,0,0
43,70.49,5,39,0,0
41,54.57,5,4,0,0
8,31.33,5,17,0,1
22,57.01,5,3,1,0
49,78.06,4,4,1,0
57,57.03,1,27,1,1
17,51.66,3,4,1,0
40,26.95,4,37,0,0
30,68.54,3,8,1,0
28,37.58,1,10,0,0
16,74.43,6,17,0,0
4,58.25,4,21,0,0
16,93.81,5,1,2,0
12,72.5,2,16,1,0
28,58.0,6,25,0,0
35,56.8,9,12,0,0
14,56.61,3,4,0,0
29,40.95,6,1,0,1
8,121.41,4,24,1,0
14,43.11,9,4,1,0
5,62.41,5,23,0,0
57,43.25,3,0,0,0
44,44.23,4,46,1,1
14,52.08,3,12,0,0
53,88.23,9,74,1,0
7,70.46,5,5,0,0
18,56.83,4,44,0,0
37,102.79,7,41,0,0
49,29.06,6,16,0,0
39,70.05,5,31,0,0
35,25.83,6,27,1,0
33,43.78,5,42,0,1
11,56.67,10,21,1,0
27,51.95,2,62,2,0
53,45.4,3,8,1,0
60,49.06,8,9,0,0
2,40.35,5,0,0,0
56,42.36,3,19,1,0
46,71.46,8,6,0,0
59,82.64,3,24,0,0
41,169.22,4,14,0,0
45,41.84,7,10,1,0
17,38.87,5,1,0,0
58,40.45,8,21,0,0
21,104.83,5,5,0,0
49,40.49,4,35,0,1
33,57.13,5,31,1,0
56,35.15,10,18,1,0
33,88.33,7,7,1,0
30,87.87,4,1,0,0
59,70.61,4,7,0,0
32,68.7,3,59,1,0
47,47.84,3,20,0,0
46,41.58,4,33,0,0
20,55.72,4,20,1,0
29,76.5,6,2,0,0
35,60.96,7,7,0,0
29,31.69,2,12,2,0
2,58.97,7,10,0,0
3,65.5,6,4,0,0
36,39.33,10,22,0,0
31,61.63,3,9,0,0
49,25.32,5,7,0,0
56,118.98,4,6,1,0
58,38.3,2,28,0,1
35,133.74,8,0,1,0
17,28.7,3,40,1,0
39,79.1,11,15,1,0
53,54.07,7,33,0,1
43,70.39,6,3,1,0
21,134.0,7,46,0,0
59,41.55,9,11,1,0
26,69.02,5,76,1,1
36,39.64,7,42,0,1
52,32.63,3,57,1,0
46,57.74,4,4,1,0
54,47.47,3,2,1,0
19,43.43,5,10,2,0
37,48.45,4,23,0,0
14,45.01,4,0,1,0
42,74.17,3,33,0,0
58,114.41,5,79,2,1
8,81.07,6,11,1,1
1,47.27,5,9,0,0
28,91.76,4,0,0,0
29,36.22,5,14,0,0
7,43.22,7,83,0,0
36,54.22,9,8,0,0
28,34.2,4,17,0,0
24,50.81,3,5,0,0
45,53.04,1,3,0,0
17,25.77,3,16,3,1
34,105.34,10,12,1,0
53,34.99,3,8,1,0
54,26.64,5,11,1,0
48,53.5,7,11,0,0
27,65.62,5,15,1,0
16,39.41,4,20,0,0
28,68.92,5,36,0,0
55,155.91,6,20,0,0
12,64.22,5,47,2,0
9,43.58,3,28,0,0
37,102.18,10,15,3,0
22,37.56,7,25,0,0
54,36.33,5,28,1,1
13,58.99,7,19,0,0
26,43.58,7,9,0,0
5,41.33,2,9,0,0
18,27.79,6,7,1,1
35,24.19,10,14,0,0
8,57.54,2,6,0,0
52,31.74,9,14,0,0
7,48.82,5,21,3,0
4,36.08,3,4,1,0
38,48.92,5,11,1,0
56,42.34,4,27,1,0
45,79.66,4,19,1,0
24,65.98,11,1,0,0
10,51.8,4,22,1,0
31,113.35,3,14,0,0
34,79.32,6,42,1,1
43,36.15,11,56,0,0
56,72.92,5,17,0,0
14,39.07,6,36,0,0
36,40.13,4,77,0,0
54,64.34,5,28,1,0
28,102.6,7,8,1,0
23,71.5,4,7,0,0
22,87.28,3,28,1,0
32,57.32,6,16,1,0
46,39.73,3,18,0,0
26,64.11,7,5,0,0
18,42.81,4,47,0,1
6,75.07,1,6,0,0
1,61.78,7,4,1,0
21,98.75,4,23,1,0
55,66.32,8,21,0,0
33,42.99,3,20,1,1
24,88.87,7,16,0,0
19,52.64,5,6,2,0
7,41.74,7,13,2,0
29,46.82,4,16,0,0
13,51.25,7,3,0,0
36,27.1,7,1,0,0
2,59.05,8,56,0,0
4,44.37,6,7,0,0
48,55.49,11,9,0,0
30,46.14,4,11,0,0
13,74.72,6,5,0,0
24,63.73,8,1,3,0
12,44.34,8,78,1,0
42,38.63,5,26,1,0
18,42.61,6,0,0,0
28,118.47,2,35,0,0
31,56.97,10,11,1,1
34,35.34,5,17,0,0
42,96.61,5,11,0,0
58,90.07,4,26,0,0
1,105.19,7,79,1,1
31,59.97,3,3,1,0
46,46.73,5,19,0,0
12,38.72,8,2,0,0
49,46.89,2,12,1,0
29,36.86,5,39,1,0
41,79.11,4,1,0,1
57,100.45,4,39,0,0
26,95.87,5,41,0,1
4,31.06,5,35,0,0
21,46.12,6,4,0,0
53,65.23,5,33,1,0
